text,media,category,label,url
"Isyarat Yoo Jae-hoon bergabung dengan Persija Jakarta semakin kuat. Setelah resmi meninggalkan Persijap Jepara, mantan pelatih kiper Timnas Indonesia itu kini memberi kode bakal menyusul Shin Tae-yong ke Macan Kemayoran. Yoo Jae-hoon sebelumnya berstatus sebagai pelatih kiper Persijap Jepara pada musim lalu. Ia direkrut untuk membenahi performa lini belakang, khususnya sektor penjaga gawang. Kehadirannya dinilai membawa dampak positif. Pertahanan Persijap tampil lebih solid hingga akhirnya mampu bertahan di kasta tertinggi dan terhindar dari ancaman degradasi. SCROLL TO CONTINUE WITH CONTENT Seiring kedatangan Shin Tae-yong ke Persija, nama Yoo Jae-hoon langsung dikaitkan dengan klub ibu kota tersebut. Spekulasi itu semakin menguat setelah manajemen Persijap mengonfirmasi kepergian Yoo Jae-hoon pada pertengahan Juni 2026. Kini, sinyal menuju Persija datang langsung dari Yoo Jae-hoon sendiri. Pada bio akun Instagram pribadinya, ia sudah mencantumkan status sebagai Goalkeeper Coach Persija. Tapi hingga kini Persija belum mengumumkan perekrutannya secara resmi. Yoo juga mengunggah sebuah foto di Instagram yang disertai emoji jempol dan telunjuk. Simbol tersebut identik dengan salam khas The Jakmania, kelompok suporter Persija. Unggahan itu semakin memanaskan spekulasi bahwa pengumuman resmi tinggal menunggu waktu. Apabila resmi bergabung, Yoo Jae-hoon akan kembali bekerja sama dengan Shin Tae-yong. Keduanya bukan sosok asing satu sama lain. Saat Shin Tae-yong menangani Timnas Indonesia, Yoo Jae-hoon menjadi bagian dari jajaran staf pelatih sebagai pelatih kiper. Pengalaman bekerja bersama itu diyakini menjadi salah satu alasan mengapa Yoo masuk dalam radar Persija. Hingga saat ini, Persija Jakarta belum mengeluarkan pernyataan resmi terkait bergabungnya Yoo Jae-hoon. Namun, berbagai sinyal yang muncul membuat peluang reuni dengan Shin Tae-yong di Macan Kemayoran semakin terbuka.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8552408/yoo-jae-hoon-beri-kode-gabung-persija-susul-shin-tae-yong
"MilkLife Soccer Challenge All-Stars 2026 telah selesai. 34 pemain terbaik diterbangkan ke SingaCup 2026. Ajang ini berlangsung di Supersoccer Arena, Kudus, Jawa Tengah pada 23 hingga 28 Juni. All-Stars Kudus mempertahankan gelar kampiun setelah mengalahkan All-Stars Jakarta di final dengan skor akhir 0-0 (4-3) lewat drama adu penalti. Ketua Umum PSSI, Erick Thohir, mengapresiasi seluruh pihak yang telah menghadirkan ajang ini sebagai wadah pembinaan sepakbola putri di Indonesia. Menurutnya turnamen ini bukan sekadar kompetisi, tapi langkah nyata membangun masa depan sepakbola putri yang lebih inklusif dan berprestasi. SCROLL TO CONTINUE WITH CONTENT ""PSSI telah menyiapkan blueprint 10 tahun menuju Piala Dunia Wanita 2035. Sekarang, kita tidak lagi hanya bicara rencana, tapi sudah bergerak dengan aksi nyata melalui program dan kompetisi seperti MilkLife Soccer Challenge,"" kata Erick dalam keterangan persnya. ""Kemajuan ini hanya bisa tercapai lewat kolaborasi antara pemerintah, swasta, komunitas, sekolah, dan orang tua. MilkLife Soccer Challenge sudah jadi contoh nyata kolaborasi tersebut,"" sambungnya. Beberapa individu di ajang ini selanjutnya mendapatkan kesempatan untuk mentas di level internasional. Ada 34 pemain terbaik Soccer Challenge All-Stars 2026 diterbangkan ke SingaCup 2026 yang berlangsung pada 31 Oktober - 7 November mendatang. ""MLSC All-Stars tidak berhenti di putaran nasional. Kami membentuk dua tim yang diisi oleh pemain terbaik hasil pantauan tim talent scouting untuk berlaga di SingaCup 2026,"" kata Program Director MilkLife Soccer Challenge, Teddy Tjahjono. ""Melalui kompetisi tersebut, para atlet diharapkan menjadi ajang akselerasi kemampuan, meningkatkan mental, dan menambah jam terbang di level internasional. Pengalaman itu bertujuan guna membentuk talenta yang lebih matang sebagai bagian dari regenerasi Timnas Putri Indonesia,"" sambungnya. Berikut Daftar pemenang MilkLife Soccer Challenge All-Stars: Champion : All-Stars Kudus Runner-up : All-Stars Jakarta 3rd Place : All-Stars Surabaya Best Goal Keeper : Syafira Azzahra - All-Stars Surabaya Best Player : Sabrina Dwi Ristiyana - All-Stars Kudus Top Scorer: Garneta Falentina Imelda - All-Stars Malang (4 gol) Giada Soebianto - All-Stars Kudus (4 gol) Ika Wonda - All-Stars Solo (4 gol) Nadia Shakila Azzahra - All-Stars Yogyakarta (4 gol) Rara Zenita Fatin - All-Stars Kudus (4 gol) Yumna Naziya Fina - All Stars Semarang (4 gol)",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8551453/soccer-challenge-all-stars-tuntas-talenta-terbaik-ke-singacup-2026
"Persib Bandung terus melepas banyak pemain alias cuci gudang setelah berakhirnya Super League 2025/26 . Kali ini giliran Rezaldi Hehanussa dilepas. Rezaldi tidak diperpanjang kontraknya seiring berakhirnya masa bakti eks Persija Jakarta. Kebersamaan Rezaldi dengan Persib berakhir setelah kerja sama selama 3,5 tahun. Datang ke Persib dari Persija Jakarta pada pertengahan Liga 1 2022/23, karier Rezaldi terhalang masalah cedera. Ia cuma tampil 38 kali pertandingan liga selama 3,5 tahun bersama Persib. SCROLL TO CONTINUE WITH CONTENT Pada musim pertamanya, ia cukup dipercaya dengan diturunkan 12 kali. Kemudian pada musim penuh pertamanya pada Liga 1 2023/24, Rezaldi membela Persib 25 kali. Penampilannya menurunkan drastis dua musim setelahnya; yakni hanya masing-masing 1 kali tampil pada Liga 1 2024/25 dan Super League 2025/26. Ia kemudian dipinjamkan ke Persik Kediri pada pertengahan Super League 2025/26, di sana ia tampil 7 kali. ""Hatur nuhun, Rezaldi Hehanussa. Terima kasih atas dedikasi, profesionalisme, kerja keras, dan seluruh kontribusi yang telah diberikan selama membela Persib,"" kata Deputy CEO PT Persib Bandung Bermartabat, Adhitia Putra Herawan, dikutip dari laman Persib. ""Rezaldi akan selalu menjadi bagian dari perjalanan sejarah klub, khususnya dalam periode penuh prestasi yang kita raih bersama. Semoga sukses dan terus meraih yang terbaik dalam perjalanan karier berikutnya,"" ujarnya menambahkan. Karier Bule, sapaan Rezaldi, terhambat permasalahan cedera. Ia sempat mencuat sebagai salah satu bek kiri terbaik yang dimiliki Indonesia pada masa awal kariernya bersama Persija. Beberapa cedera yang diderita Bule meliputi robek ligamen lutut, tendon achilles dan tumit, serta kerusakan tulang rawan lutut. Kondisi tersebut membuat Rezaldi tidak pernah bisa bermain dalam 1 musim kompetisi penuh bersama Persija. Sampai-sampai Persija rela melepas Rezaldi ke Persib karena riwayat-riwayat cedera yang diderita eks Persitangsel itu. Adapun Rezaldi merupakan pemain ke-7 yang dilepas Persib sejauh ini. Sebelumnya, Maung Bandung sudah melepas Federico Barba, Sergio Castel, Alfeandra Dewangga, Adam Przybek, Zulkifli Lukmansyah (loan), Robi Darwis.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8551307/persib-lanjut-cuci-gudang-kontrak-rezaldi-hehanussa-tak-diperpanjang
"Arema FC ternyata masih menambah stok kiper lagi setelah mendatangkan Syahrul Trisna . Kali ini giliran Erlangga Setyo yang didatangkan Singo Edan. Erlangga diumumkan klub sebagai kiper baru pada, Jumat (26/6/2026). Kehadirannya membuat Arema kini memiliki empat kiper karena sudah memiliki Adi Satryo, Gianluca Pandeynuwu, dan Syahrul Trisna. Sebelumnya, Arema sudah lebih dulu mengumumkan perekrutan Syahrul pada, Rabu (23/6). Tidak lama kemudian, pihak klub memastikan bahwa kehadiran Syahrul tidak membuat Adi dan Pandeynuwu pergi, justru mereka akan saling bersaing untuk memperebutkan posisi nomor 1 penjaga gawang. SCROLL TO CONTINUE WITH CONTENT Setelahnya, ternyata Arema masih belum puas. Erlangga Setyo didatangkan sehingga Arema akan memiliki empat kiper lokal sekaligus musim depan. ""Erlangga kami lihat sebagai kiper muda dengan potensi yang sangat baik. Dia adalah bagian dari proyek penguatan skuad untuk beberapa musim ke depan,"" kata General Manager Arema FC Yusrinal Fitriandi, dikutip dari laman klub. ""Pemain ini kami kontrak selama dua musim. Kami berharap dia bisa berkembang bersama tim dan memberikan kontribusi maksimal untuk Arema FC,"" ujarnya menambahkan. Saat ini Erlangga masih berusia 23 tahun. Musim lalu ia memperkuat PSPS Pekanbaru yang diperkuatnya dalam tiga musim terakhir dengan skema peminjaman dari Persis Solo. Ia merupakan kiper dengan tinggi menjulang 195 cm. Ia pernah menimbang ilmu bersama akademi Persib Bandung dan juga mengikuti program Garuda Select.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8551241/arema-tambah-kiper-lagi-erlangga-setyo-datang
"Persija Jakarta bisa saja gigit jari terkait transfer Mariano Peralta . Sebab ada potensi pemain Borneo FC itu digaet Persib Bandung . Peralta sebelumnya sudah disebut setuju bergabung ke Persija dari Borneo FC Samarinda. Pelatih baru Persija Shin Tae-yong menyebut pemain terbaik Super League 2025/26 itu akan bergabung ke timnya. Namun sejak pengakuan Shin itu, Persija belum juga memperkenalkan Peralta sebagai pemain baru. Persib yang juga ngebet mendatangkan Peralta, kini disebut berpeluang lagi untuk bisa mendaratkan pemain asal Argentina. SCROLL TO CONTINUE WITH CONTENT ""Dewa United dan Persebaya sempat menunjukkan ketertarikan, tapi tidak pernah masuk ke tahap negosiasi nyata, sebagaimana telah kami ungkap secara eksklusif,"" tulis jurnalis Italia Lorenzo Lepore di akun media sosial. ""Persib Bandung, klub lain yang juga telah kami ungkap secara eksklusif, kini kembali menjadi opsi. Ini bukan negosiasi yang sudah matang - Peralta sudah hampir deal dengan Persija - tapi situasi yang mandek saat ini bisa mengubah arah. Ada satu faktor yang cukup menentukan: Persib tampil di Liga Champions AFC, dan itulah yang diinginkan Peralta."" Peralta menjadi properti panas setelah tampil luar biasa musim lalu. Dia menyumbang 20 gol dan 12 assist, hanya kalah tajam dari David da Silva yang jadi top scorer dengan 23 gol. Sementara torehan assist-nya merupakan yang terbanyak di Super League musim lalu. ""Johor (Darul Takzim) dan Lion City Sailors juga menyatakan minat - dan keduanya juga akan berlaga di Liga Champions AFC,"" tulis Lorenzo Lepore.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8551080/persib-tikung-persija-gaet-mariano-peralta
"Victor Dethan resmi berseragam Persija Jakarta . Pemain kelahiran Kupang, 11 Juli 2004, itu resmi mengikat kontrak selama dua musim ke depan. Dalam keterangan Persija, Dethan dipilih karena performa apiknya dalam beberapa musim terakhir. Pada Super League 2025/2026, ia tampil dalam 24 pertandingan dengan torehan dua gol dan dua assist. Catatan tersebut melanjutkan konsistensinya setelah pada musim sebelumnya ia membukukan 25 penampilan, disertai tiga gol dan tiga assist. SCROLL TO CONTINUE WITH CONTENT Tak hanya membuktikan kualitasnya di kompetisi domestik, Dethan memiliki pengalaman berharga di level internasional. Ia pernah tampil di Kualifikasi AFC Champions League, AFC Cup, serta ASEAN Club Championship. Pengalaman tersebut semakin mematangkan kualitas permainannya. Di level tim nasional, Dethan menjadi sosok yang akrab dengan seragam Garuda. Ia pernah memperkuat Timnas U-16, U-20, hingga U-23, termasuk saat berlaga di ASEAN U-23 Championship 2025. ""Persija adalah klub besar dengan sejarah dan basis suporter yang luar biasa. Bagi saya, ini adalah tantangan baru dan kesempatan yang baik untuk terus berkembang baik sebagai pemain maupun sebagai pribadi,"" kata Dethan, Sabtu (27/6/2026). ""Saya akan bekerja keras setiap hari dan beradaptasi secepat mungkin untuk mendapatkan kepercayaan dari pelatih. Semoga saya bisa memberikan kontribusi terbaik dan mampu membawa Persija kembali meraih gelar juara,"" kata pemain berusia 21 tahun itu. Sementara itu, Presiden Persija Jakarta Mohamad Prapanca optimistis potensi Dethan akan semakin berkembang bersama Macan Kemayoran. Menurutnya, Dethan memiliki kualitas yang menjanjikan dan diyakini mampu memberikan kontribusi penting bagi tim. "" Dethan merupakan pemain muda yang memiliki kualitas, karakter, dan potensi yang sangat baik. Kami percaya ia masih memiliki ruang yang besar untuk terus berkembang. Dengan kerja keras serta dukungan dari tim pelatih, kami optimistis Dethan dapat memberikan kontribusi nyata bagi Persija,"" tuturnya. ""Kami pun berharap ia bisa segera beradaptasi dengan skema permainan yang diinginkan Coach Shin Tae-yong sehingga potensinya dapat dimaksimalkan,"" ujar Prapanca.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8550163/kontrak-2-musim-dethan-bidik-juara-bareng-persija-jakarta
"Arema FC mendatangkan kiper Syahrul Trisna dari Borneo FC Samarinda. Kedatangannya membuat Singo Edan kini punya tiga kiper yang semuanya tenaga lokal. Syahrul diumumkan Arema menjadi kiper baru tim pada, Selasa (23/6/2026). Kedatangannya membuat Arema kini punya tambahan tenaga kiper karena sudah punya Adi Satryo dan Gianluca Pandeynuwu. Syahrul dan Adi sama-sama pernah mengenyam penampilan bersama Timnas Indonesia di era awal kepelatihan Shin Tae-yong. Sementara Pandeynuwu juga sempat mencuat sebagai kiper lokal berbakat di usia muda. SCROLL TO CONTINUE WITH CONTENT Arema memastikan ketiganya akan menjadi andalan tim di bawah mistar musim depan. Adi dan Pandeynuwu tetap akan bertahan meski Arema kedatangan Syahrul. ""Kami menilai Adi Satryo dan Gianluca memiliki kualitas serta karakter yang dibutuhkan tim. Kehadiran mereka memberikan kedalaman skuad yang baik di posisi penjaga gawang untuk menghadapi kompetisi musim depan,"" kata General Manager Arema FC Yusrinal Fitriandi, dikutip darilaman klub. ""Kami berharap keduanya bisa terus berkembang dan memberikan kontribusi maksimal bagi Arema FC. Persaingan yang sehat akan menjadi modal penting untuk meningkatkan kualitas tim secara keseluruhan,"" ujarnya menambahkan. Keputusan Arema mengandalkan kiper lokal menjadi kabar baik di tengah gempuran kedatangan pemain asing. Musim lalu, banyak klub Super League yang mengandalkan kiper asing karena diizinkan mengontrak 11 pemain impor. Kondisi itu membuat peluang bermain kiper lokal berkurang. Cuma ada 4 kiper lokal yang bermain 30 kali atau lebih musim lalu yakni Nadeo Argawinata (full 34 laga), Cahya Supriadi (32 laga), Teja Paku Alam (31 laga), dan Aqil Savik (30 laga).",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8547292/datangkan-syahrul-trisna-arema-andalkan-3-kiper-lokal-musim-depan
"Rumor Jese Rodriguez bergabung ke Persib Bandung dipastikan urung terjadi. Sang pemain baru saja teken kontrak baru oleh klubnya, Las Palmas. Jese santer disebut bakal bergabung ke Persib yang menginginkan nama besar. Mendatangkan pemain berpengalaman seolah menjadi tradisi manajemen yang ingin dipertahankan. Sebelumnya Persib pernah merekrut Michael Essien, Charlton Cole, hingga Layvin Kurzawa. Selanjutnya, Jese yang disebut-sebut bakal menjadi penerus tradisi itu. SCROLL TO CONTINUE WITH CONTENT Namun harapan Bobotoh melihat Persib Bandung mendatangkan Jese dipastikan sirna. Eks Real Madrid itu baru saja menandatangani kontrak baru di Las Palmas. "" Jese Rodriguez memperbarui masa kontraknya dengan UD Las Palmas hingga 2028,"" tulis pengumuman klub di media sosial, Kamis (25/6/2026). [Gambas:Twitter] Persib sempat melirik peluang mendatangkan Jese karena kontraknya bersama Las Palmas telah selesai. Ia hanya dikontrak 1 tahun oleh klub Segunda Division atau kompetisi level 2 Spanyol awal musim lalu. Di usianya yang sudah 33 tahun, Jese masih tampil reguler musim lalu. Jese tampil dalam 35 laga Segunda Division dan mencetak 11 gol serta 3 assist. Dengan kontribusinya yang cukup baik itu Las Palmas akhirnya mengganjar Jese kontrak baru. Bahkan klub yang identik dengan seragam berwarna kuning memberikan kontrak baru berdurasi 2 tahun setelah kontrak 1 tahun sang pemain selesai.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8547471/rumor-ke-persib-terbantahkan-jese-rodriguez-bertahan-di-spanyol
"Ketum PSSI Erick Thohir ditanya potensi rematch Timnas Indonesia Vs Argentina. Ia menutup peluang itu, karena ingin mengundang tim besar lain. Garuda pernah menjajal Argentina pada FIFA Matchday Juni 2023. Argentina yang berstatus juara Piala Dunia 2023 datang ke Jakarta untuk menjajal Ivar Jenner Cs. Tiga tahun setelah itu, Timnas Indonesia belum pernah menjajal tim besar lagi. Disinggung mengenai peluang re-match, Erick Thohir mengisyaratkan lebih mengutamakan mengundang tim lain. SCROLL TO CONTINUE WITH CONTENT ""Bosan lah. Bawa tim yang lain lah. Masak Argentina lagi?"" kata Erick Thohir kepada wartawan. Pertandingan Indonesia Vs Argentina menyedot perhatian besar publik sepakbola nasional. Tiket pertandingan yang dijual nyaris habis diborong para pecinta sepakbola. Daya tarik Argentina sebagai juara dunia, menjadi faktor utama. Meski datang tanpa Lionel Messi, Argentina tetap memesona karena nama besarnya di jagat sepakbola dunia. PSSI akan mengupayakan untuk mengulang animo besar itu lagi di Indonesia. Federasi kini mencoba melirik peluang untuk mendatangkan tim besar lain. Terdekat, Timnas Indonesia akan sibuk beberapa agenda seperti Piala AFF 2026 hingga AFF ASEAN Cup 2026. PSSI berencana agenda mengundang tim besar setelah agenda-agenda tersebut pada periode FIFA Matchday Maret 2027. ""Nanti kita lihat. (Mungkin) Maret (2027) bawa siapa, begitu,"" ujar Erick Thohir.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8547116/timnas-indonesia-lawan-argentina-lagi-ini-kata-erick-thohir
"Persib Bandung kembali dikaitkan dengan pemain berpengalaman dari Eropa. Kali ini, eks penyerang Real Madrid JesÃ© RodrÃ­guez dikabarkan masuk dalam daftar buruan Maung Bandung untuk menghadapi musim 2026/27. Rumor tersebut mencuat setelah Wakil Gubernur Jawa Barat Erwan Setiawan memberi isyarat mengenai pemain baru yang sedang dibidik Persib. Erwan, yang juga putra Komisaris PT Persib Bandung Bermartabat Umuh Muchtar, menyebut salah satu pemain incaran berasal dari Real Madrid. ""Real Madrid. Jese, Jese siapa begitu lah. Lalu yang mantan pemain Ajax,"" kata Erwan dalam perbincangan bersama Anggota Komisi II DPRD Jawa Barat Arief Maoshul Affandy sebelum Rapat Paripurna DPRD Jabar, Selasa (24/6/2026), dikutip dari detikJabar . Saat ditanya kapan pemain tersebut akan datang ke Bandung, Erwan menjawab singkat. ""Mudah-mudahan lah, awal Juli,"" ujarnya. JesÃ© RodrÃ­guez merupakan lulusan akademi Real Madrid. Ia menimba ilmu di akademi Los Blancos sejak 2007 sebelum menembus tim utama pada 2011. Penyerang asal Spanyol itu bertahan di Real Madrid hingga 2016 dan sempat bermain bersama sejumlah bintang dunia. Kariernya kemudian berlanjut ke Paris Saint-Germain (PSG). Namun, selama berada di klub Prancis tersebut, JesÃ© lebih sering dipinjamkan ke sejumlah klub seperti Las Palmas, Stoke City, Real Betis, dan Sporting CP. Dalam beberapa tahun terakhir, JesÃ© juga sempat berkarier di Turki, Italia, Brasil, hingga Malaysia. Klub terakhir yang diperkuat JesÃ© adalah Johor Darul Ta'zim (JDT) di Liga Super Malaysia. Pengalaman bermain bersama klub raksasa Malaysia tersebut membuat JesÃ© sudah mengenal atmosfer sepakbola Asia Tenggara apabila benar-benar menerima pinangan Persib. Hingga kini belum ada pengumuman resmi dari Persib mengenai transfer tersebut. Namun, pernyataan Erwan Setiawan semakin menguatkan spekulasi bahwa Maung Bandung tengah memburu pemain dengan pengalaman bermain di level elite Eropa. Jika transfer itu terwujud, JesÃ© akan menambah daftar pemain berprofil besar yang pernah memperkuat Persib dalam beberapa musim terakhir.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8546898/eks-real-madrid-dan-psg-jese-rodriguez-dikabarkan-masuk-radar-persib
"Adhyaksa FC akan tampil di Super League 2026/2027 . Klub berstatus promosi dari Championship itu sudah mengantongi amunisi untuk mengarungi kompetisi tertinggi di Indonesia. Super League 2026/2027 dijadwalkan mulai bergulir pada 4 September 2026. Butuh biaya yang tak sedikit untuk tampil di ajang ini selama satu musim penuh. Nah, Adhyaksa FC mendapatkan suntikan dana dari Bank Kalteng untuk operasional klub. Kedua belah pihak sudah menandatangani Perjanjian Kerja Sama (PKS) sponsorship. SCROLL TO CONTINUE WITH CONTENT Penandatanganan kerja sama dilakukan oleh Direktur Utama Bank Kalteng Maslipansyah dan Presiden Klub Adhyaksa FC Eko Setyawan di Gedung Kantor Pusat Bank Kalteng. ""Dukungan yang diberikan merupakan bagian dari upaya Bank Kalteng untuk berkontribusi dalam pembangunan daerah melalui sektor olahraga yang memiliki daya ungkit sosial dan ekonomi yang besar,"" kata Direktur Utama Bank Kalteng Maslipansyah di Palangka Raya, dalam keterangan persnya. Kerja sama ini merupakan bentuk kolaborasi antara dunia perbankan dan olahraga yang tidak hanya berorientasi pada pengembangan prestasi sepakbola, tetapi juga diarahkan untuk memberi dampak ekonomi lebih luas bagi masyarakat Kalimantan Tengah. ""Sepakbola memiliki kemampuan menyatukan masyarakat sekaligus menggerakkan aktivitas ekonomi,"" ujarnya. Maslipansyah meyakini melalui kerja sama ini, Bank Kalteng ingin hadir sebagai mitra pembangunan daerah yang mendukung lahirnya ekosistem olahraga sehat, profesional dan memberi manfaat bagi masyarakat Kalimantan Tengah. Dia menekankan kerja sama tersebut dirancang dengan prinsip tata kelola yang baik dan berbasis manfaat terukur. Selain mendukung operasional klub, kerja sama juga mencakup penguatan layanan perbankan melalui pemanfaatan rekening operasional, payroll, layanan transaksi digital, serta perluasan penggunaan QRIS bagi pelaku usaha yang beraktivitas di lingkungan pertandingan. ""Kami ingin memastikan manfaatnya dapat dirasakan berbagai pihak, mulai dari pelaku UMKM, komunitas olahraga, hingga masyarakat sebagai penikmat sepak bola,"" tambahnya. Presiden Klub Adhyaksa FC, Eko Setyawan, mengapresiasi kepercayaan yang diberikan Bank Kalteng. Dukungan Bank Kalteng diyakini memperkuat fondasi pengelolaan klub sekaligus membantu pihaknya menghadirkan kebanggaan bagi masyarakat Kalimantan Tengah melalui prestasi di kompetisi nasional. ""Kami menyambut baik kemitraan ini sebagai langkah penting dalam membangun klub profesional dan berkelanjutan,"" tuturnya. Adhyaksa FC sebelumnya bermarkas di di Banten International Stadium. Klub tersebut kini sudah resmi pindah markas di Palangka Raya.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8546097/adhyaksa-fc-dapat-amunisi-untuk-arungi-super-league-2026-2027
"Pertemuan berlangsung di Kantor I.League, Jakarta, Selasa (23/6/2026), menyusul berakhirnya kompetisi musim 2025/26. APPI diwakili Presiden APPI Hanif Sjahbandi, anggota Komite Eksekutif APPI Andritany Ardhiyasa dan Yolanda Krismonica, Sekjen APPI Gotcha Michel, serta Kepala Divisi Legal APPI Jannes Silitonga. Sementara dari pihak operator kompetisi hadir Direktur Bisnis dan Komersial I.League Sadikin Aksa bersama jajaran manajemen. Dalam forum tersebut, APPI menyampaikan data kasus tunggakan hak-hak kontraktual pemain yang tercatat hingga 19 Juni 2026. Secara keseluruhan terdapat 188 kasus kontraktual dari 17 klub yang diterima dan ditangani APPI. Dari jumlah tersebut, sebanyak 22 kasus telah memperoleh putusan final dan mengikat dari National Dispute Resolution Chamber (NDRC) Indonesia. Namun, masih ada sejumlah klub yang belum menjalankan kewajiban berdasarkan putusan tersebut. Klub-klub tersebut adalah Semen Padang dan PSBS Biak dari Super League, serta Adhyaksa FC dan Sriwijaya FC dari Championship. ""Penyelesaian tunggakan yang telah memiliki putusan final merupakan hal yang sangat penting karena menyangkut hak para pemain,"" kata Hanif Sjahbandi dalam pernyataan resmi. ""Kami mengapresiasi komitmen I.League untuk membantu memastikan proses tersebut berjalan dan berharap peningkatan dalam proses verifikasi dapat mencegah terjadinya kasus tunggakan gaji yang berulang,"" ujarnya menambahkan. Selain persoalan tunggakan gaji dan kontrak, APPI juga membahas sejumlah isu lain bersama I.League. Topik yang menjadi perhatian mencakup peningkatan tata kelola kompetisi, perlindungan hak-hak pesepakbola profesional, kepatuhan terhadap kontrak, hingga upaya menciptakan lingkungan kerja yang lebih baik bagi para pemain. APPI berharap koordinasi dengan operator kompetisi dapat membantu meminimalkan kasus serupa pada musim-musim berikutnya. Berdasarkan data APPI, tunggakan kontraktual yang masih tercatat berasal dari tiga level kompetisi nasional. (mro/krs) appi i.league tunggakan gaji kontrak pemain sepakbola indonesia hak pesepakbola tata kelola kompetisi penyelesaian sengketa national dispute resolution chamber liga sepakbola nasional",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8545786/appi-dan-i-league-bahas-188-kasus-kontrak-termasuk-tunggakan-gaji-pemain
"Nama Laurin Ulrich mencuat dalam daftar pemain keturunan yang dikabarkan menjadi target naturalisasi Timnas Indonesia. Gelandang milik VfB Stuttgart itu disebut memiliki garis keturunan Indonesia dari sang kakek, yang lahir di Surabaya. Kabar tersebut muncul setelah Staf Khusus Menteri Hukum RI, Noor Korompot, mengunggah foto Laurin Ulrich di media sosial pribadinya. Sebelumnya, Noor juga sempat membocorkan proses naturalisasi Luke Vickery dan Mitchell Baker yang kini tinggal menunggu tahapan lanjutan di DPR RI. Kali ini, Noor mengisyaratkan adanya dua pemain baru yang berasal dari Jerman dan Belanda yang masuk dalam rencana naturalisasi Indonesia. Tapi sejauh ini belum ada konfirmasi resmi dari PSSI terkait kabar tersebut. SCROLL TO CONTINUE WITH CONTENT Ketua Umum PSSI Erick Thohir memilih berhati-hati saat dimintai tanggapan mengenai kemungkinan naturalisasi Laurin. ""Kembali, saya tidak mau membuat statement sebelum saya mendapatkan black and white-nya,"" kata Erick Thohir. Laurin Ulrich lahir di Heidenheim an der Brenz, Jerman, pada 31 Januari 2005. Pemain berposisi gelandang itu merupakan produk akademi VfB Stuttgart dan mulai memperkuat klub tersebut sejak kelompok usia muda. Laurin sempat mencatatkan debut di Bundesliga bersama tim utama Stuttgart pada musim 2022/23. Namun, sebagian besar karier profesionalnya dijalani bersama tim cadangan Stuttgart. Ia tampil di Regionalliga SÃ¼dwest pada musim 2023/24 sebelum naik ke level 3. Liga Jerman bersama Stuttgart II. Dalam dua musim terakhir, Laurin lebih banyak mendapatkan pengalaman melalui masa peminjaman di kompetisi kasta kedua Liga Jerman. Pada musim 2024/25, ia memperkuat SSV Ulm dan mencatat lima penampilan. Sementara pada musim 2025/26, Laurin menjadi bagian penting FC Magdeburg dengan mencatat 33 penampilan di ajang 2. Bundesliga. Jam terbang tersebut membuat namanya mulai diperhitungkan sebagai salah satu gelandang muda potensial di Jerman. Apabila kabar naturalisasi ini benar-benar berlanjut, Laurin akan menambah daftar pemain diaspora yang masuk radar Timnas Indonesia. Dalam beberapa tahun terakhir, PSSI aktif mencari pemain keturunan yang memiliki kualitas untuk memperkuat skuad Garuda di level internasional. Namun hingga saat ini, proses naturalisasi Laurin Ulrich masih sebatas rumor dan belum mendapatkan konfirmasi resmi dari PSSI maupun pemerintah.",Detik,Liga Indonesia,1,https://sport.detik.com/sepakbola/liga-indonesia/d-8545577/pemain-liga-jerman-laurin-ulrich-masuk-radar-naturalisasi-timnas-indonesia
